Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.16.16.1-45531-53-17,172.16.16.96,45531,172.16.16.1,53,17,2022-09-08 20:31:01.249560,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.1-56932-53-17,172.16.16.96,56932,172.16.16.1,53,17,2022-09-08 20:30:17.543691,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-43070-30005-6,172.16.16.96,43070,172.16.16.163,30005,6,2022-09-08 20:14:06.933851,13125,6,0,553.0,0.0,553.0,0.0,92.16666666666666,225.76130462651625,0,0,0,0,42133.333333333336,457.14285714285717,2624.9999999999995,4638.143971460998,10893.0,160.0,13125.0,2624.9999999999995,4638.143971460998,10893.0,160.0,0,0,0,0,0,1,0,0,0,0,0,200,0,457.14285714285717,0.0,0.0,553.0,92.16666666666666,225.76130462651625,50968.16666666667,1,1,0,1,5,0,0,0,0.0,92.16666666666667,92.16666666666667,0.0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13125,NeedManualLabel
172.16.16.96-172.16.16.163-59200-30005-6,172.16.16.96,59200,172.16.16.163,30005,6,2022-09-08 20:24:22.032913,12389,6,0,561.0,0.0,561.0,0.0,93.5,229.02729095022715,0,0,0,0,45282.10509322786,484.3005892323835,2477.8,4111.866571278791,9821.0,335.0,12389.0,2477.8,4111.866571278791,9821.0,335.0,0,0,0,0,0,1,0,0,0,0,0,200,0,484.3005892323835,0.0,0.0,561.0,93.5,229.02729095022715,52453.5,1,1,0,1,5,0,0,0,0.0,93.5,93.5,0.0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12389,NeedManualLabel
172.16.16.96-172.16.16.163-52888-30005-6,172.16.16.96,52888,172.16.16.163,30005,6,2022-09-08 20:13:44.556346,15432,6,0,555.0,0.0,555.0,0.0,92.5,226.57780120744397,0,0,0,0,35964.2301710731,388.8024883359254,3086.4,5802.327532981915,13458.0,185.0,15432.0,3086.4,5802.327532981915,13458.0,185.0,0,0,0,0,0,1,0,0,0,0,0,200,0,388.8024883359254,0.0,0.0,555.0,92.5,226.57780120744397,51337.5,1,1,0,1,5,0,0,0,0.0,92.5,92.5,0.0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,15432,NeedManualLabel
172.16.16.96-172.16.16.163-41514-30005-6,172.16.16.96,41514,172.16.16.163,30005,6,2022-09-08 20:09:12.963713,13044,6,0,558.0,0.0,558.0,0.0,93.0,227.80254607883558,0,0,0,0,42778.28886844526,459.9816007359706,2608.8,4785.287891025993,11161.0,171.0,13044.0,2608.8,4785.287891025993,11161.0,171.0,0,0,0,0,0,1,0,0,0,0,0,200,0,459.9816007359706,0.0,0.0,558.0,93.0,227.80254607883558,51894.0,1,1,0,1,5,0,0,0,0.0,93.0,93.0,0.0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13044,NeedManualLabel
172.16.16.96-172.16.16.163-50502-30005-6,172.16.16.96,50502,172.16.16.163,30005,6,2022-09-08 20:30:13.990576,7935,6,0,555.0,0.0,555.0,0.0,92.5,226.57780120744397,0,0,0,0,69943.28922495275,756.1436672967865,1587.0000000000002,2298.3809518876546,5574.0,172.0,7935.0,1587.0000000000002,2298.3809518876546,5574.0,172.0,0,0,0,0,0,1,0,0,0,0,0,200,0,756.1436672967865,0.0,0.0,555.0,92.5,226.57780120744397,51337.5,1,1,0,1,5,0,0,0,0.0,92.5,92.5,0.0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,7935,NeedManualLabel
172.16.16.96-172.16.16.163-48002-30005-6,172.16.16.96,48002,172.16.16.163,30005,6,2022-09-08 20:10:03.585994,14409,6,0,555.0,0.0,555.0,0.0,92.5,226.57780120744397,0,0,0,0,38517.59317093483,416.40641265875496,2881.8,5042.203754312195,11880.0,307.0,14409.0,2881.8,5042.203754312195,11880.0,307.0,0,0,0,0,0,1,0,0,0,0,0,200,0,416.40641265875496,0.0,0.0,555.0,92.5,226.57780120744397,51337.5,1,1,0,1,5,0,0,0,0.0,92.5,92.5,0.0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,14409,NeedManualLabel
172.16.16.96-172.16.16.163-59562-30005-6,172.16.16.96,59562,172.16.16.163,30005,6,2022-09-08 20:04:19.911605,17985,6,0,684.0,0.0,684.0,0.0,114.00000000000001,279.2418306772823,0,0,0,0,38031.69307756463,333.6113427856547,3597.0,6930.6379576486315,15993.0,350.0,17985.0,3597.0,6930.6379576486315,15993.0,350.0,0,0,0,0,0,1,0,0,0,0,0,200,0,333.6113427856547,0.0,0.0,684.0,114.00000000000001,279.2418306772823,77976.0,1,1,0,1,5,0,0,0,0.0,114.0,114.0,0.0,0,0,0,0,0,0,1,114,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,17985,NeedManualLabel
172.16.16.96-172.16.16.163-59986-30005-6,172.16.16.96,59986,172.16.16.163,30005,6,2022-09-08 20:22:45.221667,12950,6,0,677.0,0.0,677.0,0.0,112.83333333333334,276.38409264403526,0,0,0,0,52277.99227799228,463.3204633204633,2590.0,4662.449409913205,10928.0,346.0,12950.0,2590.0,4662.449409913205,10928.0,346.0,0,0,0,0,0,1,0,0,0,0,0,200,0,463.3204633204633,0.0,0.0,677.0,112.83333333333334,276.38409264403526,76388.16666666666,1,1,0,1,5,0,0,0,0.0,112.83333333333333,112.83333333333333,0.0,0,0,0,0,0,0,1,112,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12950,NeedManualLabel
