Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.16.16.163-34790-30007-6,172.16.16.96,34790,172.16.16.163,30007,6,2022-09-08 18:24:34.520646,41373,5,0,1883.0,0.0,1883.0,0.0,376.6,842.1032003264208,0,0,0,0,45512.77403137312,120.85176322722549,10343.25,19680.079714862266,39862.0,239.0,41373.0,10343.25,19680.079714862266,39862.0,239.0,0,0,0,0,0,1,0,0,0,0,0,168,0,120.85176322722549,0.0,0.0,1883.0,376.6,842.1032003264208,709137.8,1,1,0,1,4,0,0,0,0.0,376.6,376.6,0.0,0,0,0,0,0,0,1,376,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,41373,NeedManualLabel
172.16.16.96-172.16.16.163-40120-30007-6,172.16.16.96,40120,172.16.16.163,30007,6,2022-09-08 18:04:42.056783,42393,5,0,1221.0,0.0,1221.0,0.0,244.2,546.0478001054487,0,0,0,0,28801.92484608308,117.9440001887104,10598.25,20223.962311657262,40934.0,421.0,42393.0,10598.25,20223.962311657262,40934.0,421.0,0,0,0,0,0,1,0,0,0,0,0,168,0,117.9440001887104,0.0,0.0,1221.0,244.2,546.0478001054487,298168.2,1,1,0,1,4,0,0,0,0.0,244.2,244.2,0.0,0,0,0,0,0,0,1,244,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42393,NeedManualLabel
172.16.16.96-172.16.16.163-48710-30007-6,172.16.16.96,48710,172.16.16.163,30007,6,2022-09-08 18:11:34.269720,48039,5,0,1012.0,0.0,1012.0,0.0,202.4,452.5801586459574,0,0,0,0,21066.217031994838,104.0820999604488,12009.75,22858.519278013904,46297.0,425.0,48039.0,12009.75,22858.519278013904,46297.0,425.0,0,0,0,0,0,1,0,0,0,0,0,168,0,104.0820999604488,0.0,0.0,1012.0,202.4,452.5801586459574,204828.8,1,1,0,1,4,0,0,0,0.0,202.4,202.4,0.0,0,0,0,0,0,0,1,202,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48039,NeedManualLabel
172.16.16.96-172.16.16.163-57040-30007-6,172.16.16.96,57040,172.16.16.163,30007,6,2022-09-08 18:22:38.774694,53636,5,0,2219.0,0.0,2219.0,0.0,443.8,992.3669684144066,0,0,0,0,41371.46692519949,93.22097098963383,13409.0,25950.630897918454,52334.0,180.0,53636.0,13409.0,25950.630897918454,52334.0,180.0,0,0,0,0,0,1,0,0,0,0,0,168,0,93.22097098963383,0.0,0.0,2219.0,443.8,992.3669684144066,984792.2,1,1,0,1,4,0,0,0,0.0,443.8,443.8,0.0,0,0,0,0,0,0,1,443,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,53636,NeedManualLabel
172.16.16.96-172.16.16.163-37040-30007-6,172.16.16.96,37040,172.16.16.163,30007,6,2022-09-08 18:24:19.453554,42620,6,0,1213.0,0.0,1213.0,0.0,202.16666666666666,495.2051763326658,0,0,0,0,28460.816518066636,140.77897700610043,8524.0,18017.628020913296,40749.0,81.0,42620.0,8524.0,18017.628020913296,40749.0,81.0,0,0,0,0,0,1,0,0,0,0,0,200,0,140.77897700610043,0.0,0.0,1213.0,202.16666666666666,495.2051763326658,245228.16666666666,1,1,0,1,5,0,0,0,0.0,202.16666666666666,202.16666666666666,0.0,0,0,0,0,0,0,1,202,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42620,NeedManualLabel
172.16.16.96-172.16.16.163-56122-30007-6,172.16.16.96,56122,172.16.16.163,30007,6,2022-09-08 18:15:18.606250,44207,5,0,1203.0,0.0,1203.0,0.0,240.6,537.9979553864493,0,0,0,0,27212.884837242967,113.104259506413,11051.75,20895.025203382742,42391.0,319.0,44207.0,11051.75,20895.025203382742,42391.0,319.0,0,0,0,0,0,1,0,0,0,0,0,168,0,113.104259506413,0.0,0.0,1203.0,240.6,537.9979553864493,289441.8,1,1,0,1,4,0,0,0,0.0,240.6,240.6,0.0,0,0,0,0,0,0,1,240,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,44207,NeedManualLabel
172.16.16.96-172.16.16.163-57344-30007-6,172.16.16.96,57344,172.16.16.163,30007,6,2022-09-08 18:27:17.221381,42242,5,0,1016.0,0.0,1016.0,0.0,203.2,454.3690130279573,0,0,0,0,24051.89148241087,118.36560768902987,10560.5,19625.807592725112,39995.0,483.0,42242.0,10560.5,19625.807592725112,39995.0,483.0,0,0,0,0,0,1,0,0,0,0,0,168,0,118.36560768902987,0.0,0.0,1016.0,203.2,454.3690130279573,206451.20000000004,1,1,0,1,4,0,0,0,0.0,203.2,203.2,0.0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42242,NeedManualLabel
172.16.16.96-172.16.16.163-44402-30007-6,172.16.16.96,44402,172.16.16.163,30007,6,2022-09-08 18:26:23.601804,41746,5,0,1896.0,0.0,1896.0,0.0,379.2,847.9169770679202,0,0,0,0,45417.52503233843,119.77195419920471,10436.5,19789.00692303684,40118.0,290.0,41746.0,10436.5,19789.00692303684,40118.0,290.0,0,0,0,0,0,1,0,0,0,0,0,168,0,119.77195419920471,0.0,0.0,1896.0,379.2,847.9169770679202,718963.2,1,1,0,1,4,0,0,0,0.0,379.2,379.2,0.0,0,0,0,0,0,0,1,379,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,41746,NeedManualLabel
172.16.16.96-172.16.16.163-57806-30007-6,172.16.16.96,57806,172.16.16.163,30007,6,2022-09-08 18:01:34.431507,48680,5,0,1015.0,0.0,1015.0,0.0,203.0,453.9217994324573,0,0,0,0,20850.451930977815,102.71158586688578,12170.0,22902.939039928187,46523.0,464.0,48680.0,12170.0,22902.939039928187,46523.0,464.0,0,0,0,0,0,1,0,0,0,0,0,168,0,102.71158586688578,0.0,0.0,1015.0,203.0,453.9217994324573,206045.0,1,1,0,1,4,0,0,0,0.0,203.0,203.0,0.0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48680,NeedManualLabel
172.16.16.96-172.16.16.163-45472-30007-6,172.16.16.96,45472,172.16.16.163,30007,6,2022-09-08 18:15:40.371903,48920,5,0,1879.0,0.0,1879.0,0.0,375.8,840.314345944421,0,0,0,0,38409.6484055601,102.20768601798855,12230.0,23124.746297707425,46915.0,414.0,48920.0,12230.0,23124.746297707425,46915.0,414.0,0,0,0,0,0,1,0,0,0,0,0,168,0,102.20768601798855,0.0,0.0,1879.0,375.8,840.314345944421,706128.2000000001,1,1,0,1,4,0,0,0,0.0,375.8,375.8,0.0,0,0,0,0,0,0,1,375,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48920,NeedManualLabel
172.16.16.96-172.16.16.163-58818-30007-6,172.16.16.96,58818,172.16.16.163,30007,6,2022-09-08 18:24:52.572541,54736,5,0,1878.0,0.0,1878.0,0.0,375.6,839.867132348921,0,0,0,0,34310.14323297281,91.34755919321836,13684.0,26077.76108743489,52800.0,482.0,54736.0,13684.0,26077.76108743489,52800.0,482.0,0,0,0,0,0,1,0,0,0,0,0,168,0,91.34755919321836,0.0,0.0,1878.0,375.6,839.867132348921,705376.8,1,1,0,1,4,0,0,0,0.0,375.6,375.6,0.0,0,0,0,0,0,0,1,375,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,54736,NeedManualLabel
