Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.16.16.1-60100-53-17,172.16.16.96,60100,172.16.16.1,53,17,2022-09-09 07:38:10.723801,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.66.40.212-56710-443-6,172.16.16.96,56710,172.66.40.212,443,6,2022-09-09 07:45:53.694230,160335,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,3473.976361992079,87.31717965509714,12333.461538461537,13585.011260057809,36567.0,73.0,160335.0,12333.461538461537,13585.011260057809,36567.0,73.0,0,0,0,0,0,5,0,0,0,0,0,300,0,87.31717965509714,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,7095,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,160335,NeedManualLabel
172.16.16.96-172.16.16.163-58844-10010-6,172.16.16.96,58844,172.16.16.163,10010,6,2022-09-09 07:26:12.783225,11586,8,0,296.0,0.0,296.0,0.0,37.0,104.65180361560904,0,0,0,0,25548.075263248746,690.4885206283445,1655.142857142857,3131.324023932551,8581.0,16.0,11586.0,1655.142857142857,3131.324023932551,8581.0,16.0,0,0,0,0,0,1,0,0,0,0,0,264,0,690.4885206283445,0.0,0.0,296.0,37.0,104.65180361560904,10952.000000000002,1,1,0,1,7,0,0,0,0.0,37.0,37.0,0.0,0,0,0,0,0,0,1,37,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11586,NeedManualLabel
172.16.16.96-172.66.40.212-37084-443-6,172.16.16.96,37084,172.66.40.212,443,6,2022-09-09 07:45:20.400038,212210,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,2624.7584939446774,65.97238584421092,16323.846153846152,18107.279764623923,49016.0,79.0,212210.0,16323.846153846152,18107.279764623923,49016.0,79.0,0,0,0,0,0,5,0,0,0,0,0,300,0,65.97238584421092,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,5774,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,212210,NeedManualLabel
172.16.16.96-172.66.43.44-34704-443-6,172.16.16.96,34704,172.66.43.44,443,6,2022-09-09 07:48:20.345069,231338,14,0,557.0,0.0,289.0,0.0,39.785714285714285,79.12130761483482,0,0,0,0,2407.7324088563055,60.51751117412617,17795.230769230773,18967.534649824887,55224.0,68.0,231338.0,17795.230769230773,18967.534649824887,55224.0,68.0,0,0,0,0,0,5,0,0,0,0,0,300,0,60.51751117412617,0.0,0.0,289.0,39.785714285714285,79.12130761483482,6260.181318681319,1,1,0,5,13,0,0,0,0.0,39.785714285714285,39.785714285714285,0.0,557,5,5372,0,0,0,1,39,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,231338,NeedManualLabel
172.16.16.96-172.16.16.163-42268-30006-6,172.16.16.96,42268,172.16.16.163,30006,6,2022-09-09 07:51:52.904115,31254,5,0,1027.0,0.0,1027.0,0.0,205.4,459.28836257845677,0,0,0,0,32859.79394637487,159.9795226211045,7813.5,12510.843017159155,26499.0,455.0,31254.0,7813.5,12510.843017159155,26499.0,455.0,0,0,0,0,0,1,0,0,0,0,0,168,0,159.9795226211045,0.0,0.0,1027.0,205.4,459.28836257845677,210945.8,1,1,0,1,4,0,0,0,0.0,205.4,205.4,0.0,0,0,0,0,0,0,1,205,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,31254,NeedManualLabel
172.16.16.96-172.16.16.163-56180-10010-6,172.16.16.96,56180,172.16.16.163,10010,6,2022-09-09 07:47:19.660795,5811,5,0,298.0,0.0,298.0,0.0,59.6,133.26965145898745,0,0,0,0,51282.05128205128,860.4371020478403,1452.75,1277.4626869958538,3321.0,431.0,5811.0,1452.75,1277.4626869958538,3321.0,431.0,0,0,0,0,0,1,0,0,0,0,0,168,0,860.4371020478403,0.0,0.0,298.0,59.6,133.26965145898745,17760.8,1,1,0,1,4,0,0,0,0.0,59.6,59.6,0.0,0,0,0,0,0,0,1,59,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,5811,NeedManualLabel
172.16.16.96-172.16.16.1-58428-53-17,172.16.16.96,58428,172.16.16.1,53,17,2022-09-09 07:25:46.092412,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-36280-30006-6,172.16.16.96,36280,172.16.16.163,30006,6,2022-09-09 07:27:57.112918,4944,6,0,371.0,0.0,371.0,0.0,61.833333333333336,151.46011576209318,0,0,0,0,75040.45307443367,1213.592233009709,988.8,1212.4630716025954,3098.0,96.0,4944.0,988.8,1212.4630716025954,3098.0,96.0,0,0,0,0,0,1,0,0,0,0,0,200,0,1213.592233009709,0.0,0.0,371.0,61.833333333333336,151.46011576209318,22940.166666666668,1,1,0,1,5,0,0,0,0.0,61.833333333333336,61.833333333333336,0.0,0,0,0,0,0,0,1,61,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,4944,NeedManualLabel
172.16.16.96-172.66.43.44-46486-443-6,172.16.16.96,46486,172.66.43.44,443,6,2022-09-09 07:32:05.024193,425312,15,0,592.0,0.0,289.0,0.0,39.46666666666667,76.25321226645067,0,0,0,0,1391.9193439169362,35.268226619516966,30379.428571428572,39227.07129347967,138087.0,58.0,425312.0,30379.428571428572,39227.07129347967,138087.0,58.0,0,0,0,0,0,6,0,0,0,1,0,332,0,35.268226619516966,0.0,0.0,289.0,39.46666666666667,76.25321226645067,5814.552380952383,2,1,1,6,13,0,0,0,0.0,39.46666666666667,39.46666666666667,0.0,592,6,4375,0,0,0,1,39,0,0,64240,0,6,20,0,0,0,0,0,0,0,0,-1,-1,425312,NeedManualLabel
