Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.66.43.44-57198-443-6,172.16.16.96,57198,172.66.43.44,443,6,2022-09-09 08:39:43.762982,299672,17,0,627.0,0.0,289.0,0.0,36.88235294117648,71.96690415821462,0,0,0,0,2092.28756774073,56.728690034437655,18729.5,41793.98718316627,170960.0,96.0,299672.0,18729.5,41793.98718316627,170960.0,96.0,0,0,0,0,0,7,0,0,0,0,0,360,0,56.728690034437655,0.0,0.0,289.0,36.88235294117648,71.96690415821462,5179.235294117649,1,1,0,7,16,0,0,0,0.0,36.88235294117647,36.88235294117647,0.0,627,7,6947,0,0,0,1,36,0,0,64240,0,7,20,0,0,0,0,0,0,0,0,-1,-1,299672,NeedManualLabel
172.16.16.96-172.16.16.163-40244-10000-6,172.16.16.96,40244,172.16.16.163,10000,6,2022-09-09 08:25:40.670137,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-43868-30003-6,172.16.16.96,43868,172.16.16.163,30003,6,2022-09-09 08:40:58.318525,157918,29,0,1103.0,0.0,511.0,0.0,38.03448275862069,116.54290526871596,0,0,0,0,6984.637596727415,183.63961043072987,5639.928571428572,13704.363276326405,63629.0,20.0,157918.0,5639.928571428572,13704.363276326405,63629.0,20.0,0,0,0,0,0,4,0,0,0,0,0,936,0,183.63961043072987,0.0,0.0,511.0,38.03448275862069,116.54290526871596,13582.248768472902,0,1,0,4,28,0,0,0,0.0,38.03448275862069,38.03448275862069,0.0,1103,4,7011,0,0,0,1,38,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,-1,-1,157918,NeedManualLabel
172.16.16.96-172.66.43.44-42960-443-6,172.16.16.96,42960,172.66.43.44,443,6,2022-09-09 08:43:48.481607,132327,15,0,557.0,0.0,289.0,0.0,37.13333333333334,76.93212840518831,0,0,0,0,4209.269461258851,113.35555102133351,9451.92857142857,10502.715908565935,27270.0,59.0,132327.0,9451.92857142857,10502.715908565935,27270.0,59.0,0,0,0,0,0,5,0,0,0,0,0,320,0,113.35555102133351,0.0,0.0,289.0,37.13333333333334,76.93212840518831,5918.552380952382,1,1,0,5,14,0,0,0,0.0,37.13333333333333,37.13333333333333,0.0,557,5,8544,0,0,0,1,37,0,0,64240,0,5,20,0,0,0,0,0,0,0,0,-1,-1,132327,NeedManualLabel
172.16.16.96-172.16.16.1-36505-53-17,172.16.16.96,36505,172.16.16.1,53,17,2022-09-09 08:28:29.095517,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.66.43.44-33216-443-6,172.16.16.96,33216,172.66.43.44,443,6,2022-09-09 08:25:09.496012,359415,15,0,592.0,0.0,289.0,0.0,39.46666666666666,76.25321226645066,0,0,0,0,1647.1210160955998,41.734485205125,25672.5,36791.95130783989,137864.0,60.0,359415.0,25672.5,36791.95130783989,137864.0,60.0,0,0,0,0,0,6,0,0,0,0,0,320,0,41.734485205125,0.0,0.0,289.0,39.46666666666666,76.25321226645066,5814.552380952382,1,1,0,6,14,0,0,0,0.0,39.46666666666667,39.46666666666667,0.0,592,6,4932,0,0,0,1,39,0,0,64240,0,6,20,0,0,0,0,0,0,0,0,-1,-1,359415,NeedManualLabel
172.16.16.96-172.16.16.163-40528-30004-6,172.16.16.96,40528,172.16.16.163,30004,6,2022-09-09 08:14:14.626661,19318,5,0,332.0,0.0,332.0,0.0,66.4,148.47491370598604,0,0,0,0,17186.04410394451,258.82596542085105,4829.5,7939.751360506616,16724.0,358.0,19318.0,4829.5,7939.751360506616,16724.0,358.0,0,0,0,0,0,1,0,0,0,0,0,168,0,258.82596542085105,0.0,0.0,332.0,66.4,148.47491370598604,22044.8,1,1,0,1,4,0,0,0,0.0,66.4,66.4,0.0,0,0,0,0,0,0,1,66,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,19318,NeedManualLabel
172.16.16.96-172.16.16.1-57547-53-17,172.16.16.96,57547,172.16.16.1,53,17,2022-09-09 08:15:23.328721,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-49736-30003-6,172.16.16.96,49736,172.16.16.163,30003,6,2022-09-09 08:26:17.371974,162705,28,0,1097.0,0.0,505.0,0.0,39.17857142857143,117.56481382512136,0,0,0,0,6742.263605912542,172.09059340524263,6026.11111111111,13334.19563012948,59212.0,17.0,162705.0,6026.11111111111,13334.19563012948,59212.0,17.0,0,0,0,0,0,4,0,0,0,0,0,904,0,172.09059340524263,0.0,0.0,505.0,39.17857142857143,117.56481382512136,13821.485449735448,1,1,0,4,27,0,0,0,0.0,39.17857142857143,39.17857142857143,0.0,1097,4,6796,0,0,0,1,39,0,0,64240,0,4,32,0,0,0,0,0,0,0,0,-1,-1,162705,NeedManualLabel
172.16.16.96-172.16.16.1-41671-53-17,172.16.16.96,41671,172.16.16.1,53,17,2022-09-09 08:32:09.146050,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
